Unnamed: 0,price,title,stars,vote,kategori_penyakit
279,38023,Tata Harper Skincare Hydrating Floral Essence,4.6,16,Eczema
280,44495,Lancôme Absolue Premium Bx Dark Circles Eye Cream,4.7,75,Unknown_Normal
281,50158,Slip Pure Silk Sleep on the Go Travel Set,3.3,4,Unknown_Normal
282,27910,Fresh Cleanse Exfoliate  and  Hydrate Set Nordstrom Exclusive USD 100 Value,0.0,0,Unknown_Normal
283,26292,Augustinus Bader The Cream Cleansing Gel,4.1,15,Acne; Unknown_Normal
284,93034,Augustinus Bader The Face Oil,3.8,12,Unknown_Normal
285,31551,Kiehls Since 1851 Midnight Miracles Set USD 111 Value,4.7,3,Unknown_Normal
286,24270,Dr Dennis Gross Skincare Hyaluronic Marine OilFree Moisture Cushion,4.5,61,Unknown_Normal
287,126196,Dior Prestige MicroNutrition Set 410 Value,5.0,1,Unknown_Normal
288,30336,Charlotte Tilbury Three Beauty Secrets for Glowing Skin Set Nordstrom Exclusive 118 Value,2.8,11,Unknown_Normal
289,23864,Fresh Rose Deep Hydrating OilInfused Serum,4.6,797,Eczema; Unknown_Normal
290,19010,TanLuxe The Water Hydrating SelfTan Water,4.3,35,Eczema
291,19819,TanLuxe Super Glow Hyaluronic SelfTan Serum,4.4,279,Unknown_Normal
292,44492,Dr Barbara Sturm Darker Skin Tones Skin Care Discovery Set USD 331 Value,4.9,7,Vitiligo
293,91007,Dr Barbara Sturm Flight Essentials Travel Size Set USD 384 Value,4.0,2,Unknown_Normal
294,23459,Youth to the People Adaptogen Deep Moisture Cream,4.9,12,Unknown_Normal
295,30336,Lancôme Visionnaire Skin Solutions 02 Retinol Correcting Night Concentrate,4.5,37,Actinic_Keratosis
296,52582,Giorgio Armani Crema Nera Acqua Pantelleria SerumLotion,4.8,13,Unknown_Normal
297,14157,BeautyBio GloPRO Skin Prep Pads,4.7,29,Unknown_Normal
298,14561,MALINGOETZ Grapefruit Face Cleanser,4.0,311,Acne; Unknown_Normal
299,15370,Kate Somerville EradiKate Daily Cleanser,4.6,28,Acne; Unknown_Normal
300,53391,Lancôme Rénergie Lift MultiAction Reviva Serum,4.6,93,Unknown_Normal
301,25077,Jack Black Protein Booster Skin Serum,5.0,21,Unknown_Normal
302,10921,Jack Black Bump Fix Razor Bump  and  Ingrown Hair Solution,4.4,17,Unknown_Normal
303,80490,NuFACE Mini Facial Toning Device,3.5,28,Unknown_Normal
304,8089,MakeUp Eraser The Original MakeUp Eraser,5.0,3,Unknown_Normal
305,16988,Supergoop Zincscreen 100 Mineral Lotion Broad Spectrum SPF 40 Sunscreen,4.2,12,Sun_Sunlight_Damage; Lupus; Unknown_Normal
306,38425,Nurse Jamie NuVibe Rx Facial Beauty Tool,2.7,3,Sun_Sunlight_Damage
307,18201,Perricone MD No Rinse Intensive Pore Minimizing Toner,4.3,276,Vitiligo
308,22246,Peter Thomas Roth Water Drench Hyaluronic Cloud HydraGel Eye Patches,4.4,36,Acne
309,5663,Malin  Goetz Mojito Lip Balm,4.6,104,Unknown_Normal
310,16988,Lancôme Hydra Zen AntiStress Moisturizing Beauty Essence,4.9,48,Unknown_Normal
311,18201,Kiehls Since 1851 Turmeric  and  Cranberry Seed Energizing Radiance Masque,4.5,198,Unknown_Normal
312,4854,COOLA Suncare Liplux Sport Lip Treatment SPF 30,4.7,151,Acne; Sun_Sunlight_Damage
313,50964,Trish McEvoy Beauty Booster Retinol Eye Cream,4.4,64,Actinic_Keratosis; Unknown_Normal
314,19819,CAUDALÍE Beauty Elixir,4.3,640,Unknown_Normal
315,35594,Prima Night Magic Intensive Facial Oil with CBD,4.5,862,Unknown_Normal
316,11730,Unsun Mineral Tinted Face Sunscreen Lotion SPF 30,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
317,25077,Omorovicza Perfecting Duo USD 96 Value,5.0,1,Unknown_Normal
318,120938,NuFACE Break the Ice Trinity Facial Toning Device USD 365 Value,5.0,1,Unknown_Normal
319,11325,Kiehls Since 1851 Cannabis Sativa Seed Oil Herbal Cleanser,4.4,20,Acne
320,7281,Youth to the People Mini Adaptogen Deep Moisture Cream,0.0,0,Unknown_Normal
321,8089,patchology Getaway Plan Mask Set,5.0,2,Unknown_Normal
322,48132,Colorescience Total Eye Concentrate Set,0.0,0,Unknown_Normal
323,9707,Kylie Skin Face Moisturizer,4.3,3006,Eczema; Psoriasis; Unknown_Normal
324,38425,BeautyBio The Quench Eye Reviving Eye Balm,4.7,50,Unknown_Normal
325,62693,Omorovicza Daily Vitamin C Serum,3.8,227,Unknown_Normal
326,5663,Mario Badescu Witch Hazel  and  Rosewater Toner,4.8,11,Vitiligo; Tinea; Candidiasis
327,35998,StriVectin Power Starters Tightening Trio USD 129 Value,4.4,112,Unknown_Normal
328,26291,Lancôme Absolue Precious Cells Revitalizing Rose Lotion Toner,4.5,41,Vitiligo; Unknown_Normal
329,5258,Kopari Coconut Lip Glossy,4.6,31,Unknown_Normal
330,14561,Odacité Bl  C Black CuminCajeput Pimples Serum Concentrate,4.6,34,Acne; Unknown_Normal
331,14561,Fresh Sugar Lip Serum Advanced Therapy,4.4,102,Unknown_Normal
332,18201,Yves Saint Laurent Top Secrets Natural Action Exfoliator,4.6,39,Unknown_Normal
333,6067,Mario Badescu Acne Facial Cleanser,4.5,88,Acne
334,19415,True Botanicals Renew Nourishing Cleanser,0.0,0,Acne
335,38425,AMOREPACIFIC Vintage Single Extract Essence,0.0,0,Unknown_Normal
336,111230,Trish McEvoy The Power of Skincare Carpe Celebration Volume II Set Nordstrom Exclusive USD 646 Value,0.0,0,Unknown_Normal
337,15774,Saturday Skin No Bad Days Set USD 69 Value,5.0,1,Unknown_Normal
338,14561,Le Labo Basil Facial Cleansing Oil,5.0,1,Unknown_Normal
339,23459,Laura Mercier Eye Cream,4.4,434,Unknown_Normal
340,14561,Supergoop BrightEyed Mineral Eye Cream SPF 40,4.2,12,Sun_Sunlight_Damage; Unknown_Normal
341,72401,Perricone MD Essential Fx AcylGlutathione Deep Crease Serum,4.4,223,Unknown_Normal
342,40043,Perricone MD Vitamin C Ester Brightening Amine Face Lift Serum,4.5,348,Vitiligo; Seborrh_Keratoses; Unknown_Normal
343,23864,Elemis Dynamic Resurfacing Pads,4.7,318,Unknown_Normal
344,36403,Sunday Riley Bright Young Thing Set USD 117 Value,4.3,19,Sun_Sunlight_Damage
345,38425,Dior Capture Youth Glow Booster AgeDelay Illuminating Serum,4.7,11,Unknown_Normal
346,10516,Hum Nutrition Red Carpet Glowing Skin and Hair Dietary Supplement,4.3,20,Unknown_Normal
347,23055,Aesop Fabulous Face Oil,4.7,17,Unknown_Normal
348,35594,Dr Dennis Gross Skincare Alpha Beta Ultra Gentle Daily Peel  30 Applications,4.8,71,Eczema; Unknown_Normal
349,15774,ARCONA Cranberry Toner,4.6,67,Vitiligo
350,16179,Kiehls Since 1851 Dermatologist Solutions Super Fluid UV Mineral Defense Sunscreen SPF 50,3.8,66,Sun_Sunlight_Damage
351,76850,Lancôme Absolue Precious Nourishing Face Oil,4.9,70,Unknown_Normal
352,30740,Elemis ProCollagen HydraGel Eye Mask,4.7,64,Acne
353,85735,Chantecaille Rose de Mai Cream,4.9,13,Unknown_Normal
354,19412,Kate Somerville DScar Scar Diminishing Serum,3.6,12,Unknown_Normal
355,41250,Lancôme Rénergie Lift Multi Action Moisturizer Cream SPF 15 for Dry Skin,4.7,46,Eczema; Psoriasis; Sun_Sunlight_Damage; Unknown_Normal
356,38419,Chantecaille Ultra Sun Protection Sunscreen Broad Spectrum SPF 45 Primer,4.2,45,Sun_Sunlight_Damage; Lupus
357,8897,Kylie Skin Detox Face Mask,4.9,80,Unknown_Normal
358,6471,Winky Lux Rose Glimmer Balm Lip Ornament Limited Edition,0.0,0,Infestations_Bites
359,64301,FOREO LUNA mini 3 Compact Facial Cleansing Device,4.6,93,Unknown_Normal
360,13750,First Aid Beauty Weightless Liquid Mineral Sunscreen SPF 30,4.2,79,Sun_Sunlight_Damage
361,23456,First Aid Beauty FAB Skin Lab Retinol Serum 025 Pure Concentrate,4.7,75,Actinic_Keratosis; Unknown_Normal
362,19816,Nurse Jamie Eyeonix Eye Massaging Beauty Tool,3.3,3,Unknown_Normal
363,40441,Sulwhasoo Essential Firming Cream,4.9,21,Unknown_Normal
364,6673,Nurse Jamie Exfoliband Silicone Loofah,3.9,7,Unknown_Normal
365,100698,LightStim for Wrinkles LED Light Therapy Device,4.2,38,Unknown_Normal
366,5662,MALINGOETZ Lip Moisturizer,4.6,196,Eczema; Psoriasis
367,19412,Lancôme Hydra Zen AntiStress Moisturizing CreamGel,4.8,49,Acne; Unknown_Normal
368,4853,Herbivore Botanicals Blue Clay Bar Soap,4.3,10,Unknown_Normal
369,12537,Aesop Ginger Flight Therapy,4.3,7,Unknown_Normal
370,38419,ARCONA Eye Dew Plus Corrective Eye Serum,4.4,32,Unknown_Normal
371,214337,Guerlain Orchidée Impériale The MicroLift Concentrate Lifting and Firming Serum,0.0,0,Unknown_Normal
372,35588,OSEA Hyaluronic Sea Serum,0.0,0,Unknown_Normal
373,16985,Too Faced Plump  and  Prime Luxury Face Plumping Primer Serum,0.0,0,Benign_tumors; Unknown_Normal
374,19816,Murad Brighten Discovery Set USD 90 Value,0.0,0,Vitiligo
375,44485,Charlotte Tilbury Charlottes Magic Skin Duo USD 129 Value,0.0,0,Unknown_Normal
376,20221,BeautyStat Universal ProBio Moisture Boost Cream,5.0,28,Unknown_Normal
377,21838,Youth to the People Yerba Mate Resurfacing Energy Facial Microdermabrasion Mask,0.0,0,Unknown_Normal
378,19412,Undefined Beauty Glow Elixir CBD Beauty Oil,0.0,0,Unknown_Normal
379,27904,Skin Gym Rose Quartz Revi Roller,5.0,1,Unknown_Normal
380,12941,TULA Skincare So Poreless Deep Exfoliating Blackhead Scrub,5.0,1,Seborrh_Keratoses
381,26287,Laura Mercier Nourishing Rose Oil,3.0,26,Unknown_Normal
382,6450,Blume Daydreamer Super Gentle Face Wash,4.9,7,Eczema; Unknown_Normal
383,16985,Dior Capture Totale High Performance Gentle Cleanser,4.9,10,Acne; Eczema; Unknown_Normal
384,8897,First Aid Beauty Ultra Repair Wild Oat Hydrating Toner,4.7,172,Eczema; Vitiligo
385,24265,Aesop Seeking Silence Facial Hydrator,4.6,17,Unknown_Normal
386,21029,Kiehls Since 1851 Cannabis Sativa Seed Oil Herbal Concentrate HempDerived,4.3,207,Unknown_Normal
387,88060,NuFACE White Trinity Facial Toning Kit 325 Value,3.6,27,Unknown_Normal
388,82904,Sulwhasoo Concentrated Ginseng Renewing Serum,5.0,1,Actinic_Keratosis; Unknown_Normal
389,37206,Dr Dennis Gross Skincare Clinical Grade IPL Dark Spot Correcting Serum,3.9,78,Acne; Moles; Unknown_Normal
390,74816,Lancôme Absolue Revitalizing  and  Brightening Soft Cream Refill,5.0,4,Vitiligo; Seborrh_Keratoses; Unknown_Normal
391,111213,Chantecaille Bio Lifting Serum,3.8,11,Unknown_Normal
392,6066,Patchology FlashPatch Illuminating 5Minute Eye Gels,3.5,11,Acne
393,17794,Laura Mercier Infusion de Rose Moisturizing Glow Mask,4.4,10,Unknown_Normal
394,19816,Elemis Peptide4 Eye Recovery Cream,4.6,789,Bullous; Unknown_Normal
395,32353,EVE LOM Radiance Face Oil,4.6,81,Unknown_Normal
396,38419,Dior Capture Youth AgeDelay Advanced Crème,4.2,14,Unknown_Normal
397,38419,BeautyBio The Nightly Moduline Peptide Filling Sphere Serum,4.7,57,Unknown_Normal
398,60662,BeautyBio R45 The Reversal 3Phase Skin Transforming Treatment,3.8,83,Acne
399,16176,Lancôme MielenMousse Foaming Face Cleanser  and  Makeup Remover,4.6,133,Acne; Unknown_Normal
400,38419,Fresh Black Tea Firming Corset Cream,4.6,101,Unknown_Normal
401,18198,Aesop Chamomile Concentrate AntiBlemish Masque,4.6,23,Acne
402,20221,Lancôme Absolue Precious Cells Silky Lip Balm,4.6,108,Unknown_Normal
403,20221,Sunday Riley Blue Moon Tranquility Cleansing Balm,4.1,146,Sun_Sunlight_Damage
404,23860,StriVectin HighPotency Wrinkle Filler,4.3,112,Unknown_Normal
405,23456,Odacité CaR Wild Carrot Vital Glow Serum Concentrate,4.4,7,Unknown_Normal
406,14154,Jack Black Epic Moisture MP 10 Nourishing Oil,5.0,41,Unknown_Normal
407,25073,Lancôme Eau Fraîche Douceur Micellar Cleansing Water 135 oz USD 73 Value,4.8,161,Unknown_Normal
408,26287,Peter Thomas Roth Retinol Fusion PM Serum,4.7,83,Actinic_Keratosis; Unknown_Normal
409,16985,Kate Somerville Anti Bac Clearing Lotion,4.5,43,Unknown_Normal
410,7279,Mario Badescu Hyaluronic Eye Cream,4.3,110,Unknown_Normal
411,31544,Peter Thomas Roth Peptide 21 Lift  and  Firm Moisturizer,4.0,22,Eczema; Psoriasis
412,15368,Dr Dennis Gross Skincare Alpha Beta Pore Perfecting Cleansing Gel,4.7,121,Acne
413,38419,Kate Somerville Wrinkle Warrior 2in1 Plumping Moisturizer  Serum,4.2,21,Eczema; Psoriasis; Benign_tumors; Unknown_Normal
414,29118,Herbivore Botanicals Lapis Facial Oil,4.5,72,Unknown_Normal
415,30331,Dr Dennis Gross Skincare Ferulic  Retinol AntiAging Moisturizer,4.7,137,Eczema; Psoriasis; Actinic_Keratosis
416,8897,EVE LOM Muslin Cleansing Cloths 3Pack,4.5,134,Unknown_Normal
417,35588,Erno Laszlo Active Phelityl Intensive Cream,4.5,128,Unknown_Normal
418,35588,Erno Laszlo Antioxidant Complex for Eyes,4.7,136,Unknown_Normal
419,19412,OSEA Atmosphere Protection Cream,0.0,0,Unknown_Normal
420,14559,GLAMGLOW Instant Celebrity Skin Masking Set USD 74 Value,0.0,0,Unknown_Normal
421,26287,Kate Somerville Glow in a Wink Set,0.0,0,Unknown_Normal
422,16176,Skin Gym 5Pack Youth Haus Golden Glow Face Mask,3.0,2,Unknown_Normal
423,59853,Lancôme Visionnaire Duo USD 206 Value,0.0,0,Unknown_Normal
424,18198,Kiehls Since 1851 Calendula PetalInfused Calming Mask,4.4,45,Rosacea; Bullous; Vasculitis
425,125367,Dr Barbara Sturm Night Serum,4.6,19,Unknown_Normal
426,12941,Laura Mercier Refining Crème Face Polish,3.8,22,Unknown_Normal
427,88970,ReFa S CARAT Ray Petite Face Roller,4.0,1,Unknown_Normal
428,19412,Odacité Ba  S BaobabSarsaparilla Eye Contour Serum Concentrate Roller,4.7,3,Unknown_Normal
429,145588,Sulwhasoo Timetreasure Invigorating Serum,5.0,2,Unknown_Normal
430,12941,TULA Skincare So Polished Exfoliating Sugar Scrub,4.3,8,Seborrh_Keratoses
431,41250,Dior Dreamskin Skin Perfector Refill,5.0,8,Unknown_Normal
432,52573,Sulwhasoo Concentrated Ginseng Renewing Essential Oil,3.0,2,Actinic_Keratosis
433,23456,Kate Somerville Liquid ExfoliKate Triple Acid Resurfacing Treatment,4.6,8,Acne
434,22243,Dr Barbara Sturm Lip Balm,3.8,24,Unknown_Normal
435,15368,Kate Somerville Goat Milk Cleanser,4.8,13,Acne
436,28309,Dr Loretta Intense Replenishing Serum,4.5,8,Unknown_Normal
437,15368,boscia Sake Bright White Mask,3.5,2,Unknown_Normal
438,13346,TanLuxe The Gradual Illuminating Tanning Lotion,4.3,102,Unknown_Normal
439,105147,AMOREPACIFIC Time Response Eye Reserve Crème,4.5,32,Unknown_Normal
440,31948,Elemis ProCollagen Marine Oil,4.7,218,Unknown_Normal
441,26287,Kate Somerville ExfoliKate Glow Moisturizer,4.8,21,Eczema; Psoriasis
442,28309,Dr Barbara Sturm Facial Scrub,4.1,34,Unknown_Normal
443,15368,Fresh Soy Face Cleansing Milk,4.6,47,Unknown_Normal
444,21434,Aesop Purifying Facial Exfoliant Paste,4.2,88,Unknown_Normal
445,58639,Charlotte Tilbury Charlottes Magic Night Cream,3.5,182,Unknown_Normal
446,17390,Fresh Seaberry Skin Nutrition Cleansing Oil,4.7,63,Unknown_Normal
447,27500,Dr Dennis Gross Hyaluronic Marine Hydration Booster Serum,4.6,80,Unknown_Normal
448,46912,Tata Harper Skincare Repairative Moisturizer,4.1,57,Eczema; Psoriasis
449,24265,ARCONA Magic Dry Ice Lotion,4.7,26,Unknown_Normal
450,17794,ARCONA Brightening Drops Clarifying Serum,4.0,20,Vitiligo; Seborrh_Keratoses; Unknown_Normal
451,31140,Trish McEvoy Even Skin Vitamin C Cream,4.2,28,Vitiligo; Unknown_Normal
452,7684,Peter Thomas Roth Masking Minis,5.0,1,Unknown_Normal
453,22243,Rodial Soft Focus Glow Drops Illuminating Primer,4.0,40,Unknown_Normal
454,34375,Peter Thomas Roth FIRMx Collagen Moisturizer,5.0,3,Eczema; Psoriasis
455,18198,Kiehls Since 1851 Avocado Nourishing Hydration Mask,3.9,96,Unknown_Normal
456,60257,PMD Pro Clean Facial Cleansing Device,4.5,16,Unknown_Normal
457,21029,Peter Thomas Roth Peptide 21 Amino Acid Exfoliating Peel Pads,4.7,11,Seborrh_Keratoses
458,39632,KYPRIS Moonlight Catalyst Refine  and  Renew Facial Serum,4.1,16,Unknown_Normal
459,6066,Aesop Rosehip Seed Lip Cream,2.9,11,Unknown_Normal
460,27904,Dr Dennis Gross Skincare Ferulic  Retinol AntiAging Eye Cream,4.3,29,Actinic_Keratosis; Unknown_Normal
461,42463,Tata Harper Skincare Restorative Eye Crème,4.1,77,Unknown_Normal
462,4853,Mario Badescu Keratoplast Cream Soap,4.5,24,Unknown_Normal
463,15368,Dr Dennis Gross Skincare Alpha Beta Gradual Glow Pad SelfTanner for Face,4.2,58,Unknown_Normal
464,58639,BYNACHT Perfect Nacht Sleeping Oil,0.0,0,Unknown_Normal
465,28309,Kiehls Since 1851 Defend  and  Correct Set Nordstrom Exclusive USD 96 Value,0.0,0,Unknown_Normal
466,3437,Skin Gym Youth Haus Golden Glow Gold Face Mask,5.0,1,Unknown_Normal
467,4044,First Aid Beauty Clean Canyon Skin Care Set Nordstrom Exclusive USD 18 Value,5.0,1,Unknown_Normal
468,22243,Elemis Superfood Facial Oil,5.0,23,Unknown_Normal
469,50551,KYPRIS The Trifecta Serum Set USD 139 Value,0.0,0,Unknown_Normal
470,100698,PMD Clean Pro Gold,0.0,0,Unknown_Normal
471,80882,Dior Capture Totale DreamSkin Care  and  Perfect Global AgeDefying Emulsion Duo Nordstrom Exclusive 240 Value,3.7,3,Unknown_Normal
472,33162,Elemis ProCollagen Eye Revive Mask,4.6,190,Unknown_Normal
473,26287,Sunday Riley Ice Ceramide Moisturizing Cream,4.1,117,Sun_Sunlight_Damage; Bullous; Unknown_Normal
474,68750,Natura Bissé Diamond Cocoon Sheer Eye Cream,4.0,95,Unknown_Normal
475,29118,Dr Dennis Gross Skincare B3Adaptive SuperFoods Stress Repair Face Cream,5.0,1,Unknown_Normal
476,9706,Kylie Skin Foaming Face Wash,4.6,3543,Unknown_Normal
477,82904,Dr Barbara Sturm Face Cream Light,4.1,19,Unknown_Normal
478,20221,The Light Salon Boost Hydrogel Décolletage Mask,5.0,1,Acne
479,20225,Slip Pink Marble Pure Silk Sleep Mask,4.0,2,Unknown_Normal
480,30337,Dr Barbara Sturm Balancing Toner,4.8,5,Vitiligo
481,36405,Kate Somerville Retinol Vitamin C Moisturizer Cream,3.3,11,Eczema; Psoriasis; Actinic_Keratosis; Unknown_Normal
482,58652,Sulwhasoo Bloomstay Vitalizing Serum,4.5,6,Unknown_Normal
483,29124,Sulwhasoo First Care Activating Serum Mist,5.0,1,Unknown_Normal
484,19416,REN Clean Skincare Evercalm Overnight Recovery Balm,4.3,84,Bullous
485,74832,Lancôme Absolue Revitalizing  and  Brightening Rich Cream Refill,4.4,5,Vitiligo; Seborrh_Keratoses; Unknown_Normal
486,12135,Dr Dennis Gross Skincare Hyaluronic Marine Collagen Lip Cushion,4.1,34,Unknown_Normal
487,40045,Omorovicza Silver Skin Saviour Face Mask,4.1,126,Unknown_Normal
488,27910,Perricone MD High Potency Classics Hyaluronic Intensive Moisturizer,4.5,318,Eczema; Psoriasis
489,50562,BeautyBio The Quench Restoring Quadralipid Cream,4.6,99,Unknown_Normal
490,30337,BeautyBio The Ultimate Hydrating HyperVitamin Cream,5.0,20,Eczema; Unknown_Normal
491,18607,MALINGOETZ Detox Face Mask,4.5,97,Unknown_Normal
492,34382,Kate Somerville Retinol Firming Eye Cream,3.6,8,Actinic_Keratosis; Unknown_Normal
493,21034,Peter Thomas Roth Cucumber DeTox HydraGel Eye Patches,4.3,32,Acne
494,24270,Charlotte Tilbury MultiMiracle Glow Cleansing Balm,4.5,98,Unknown_Normal
495,15371,Jack Black Power Peel MultiAcid Resurfacing Pads,4.8,12,Unknown_Normal
496,22652,Elemis Japanese Camellia Oil Blend,4.6,82,Unknown_Normal
497,25079,ARCONA Magic White Ice Jumbo Daily Hydrating Gel Moisturizer,4.4,95,Acne; Eczema; Psoriasis; Unknown_Normal
498,30337,Kate Somerville Quench Hydrating Serum,4.7,36,Eczema; Unknown_Normal
499,4854,CAUDALÍE Lip Conditioner,4.3,234,Unknown_Normal
500,18607,Lancôme Jumbo Size Tonique Douceur Softening Hydrating Toner 49 Value,4.7,135,Eczema; Vitiligo
501,46922,Tata Harper Skincare Hyaluronic Gel Moisturizer,4.0,3,Acne; Eczema; Psoriasis
502,34382,BeautyBio R45 The Lift 3Phase Advanced Neck Contouring Treatment Nordstrom Exclusive,4.2,34,Acne
503,26292,Colorescience Sunforegettable Total Protection BrushOn Sunscreen SPF 50,3.1,15,Sun_Sunlight_Damage
504,56629,Dr Barbara Sturm Eye Cream,3.4,63,Unknown_Normal
505,10112,Kiehls Since 1851 Blue Herbal Cleanser,3.9,186,Acne
506,38832,Prima The Afterglow Deeply Restorative Cream with CBD,4.5,56,Unknown_Normal
507,16180,BeautyStat Universal Moisture Essence,0.0,0,Unknown_Normal
508,31551,Yves Saint Laurent Pure Shots Soft Polish Double Essence,0.0,0,Unknown_Normal
509,59461,Epara Eye Serum,5.0,1,Unknown_Normal
510,80495,FOREO BEAR mini Facial Toning Device,3.3,6,Unknown_Normal
511,105169,Dr Barbara Sturm The Essentials Set Nordstrom Exclusive USD 348 Value,0.0,0,Unknown_Normal
512,18202,StriVectin Daily Reveal Exfoliating Pads,4.7,205,Seborrh_Keratoses; Unknown_Normal
513,15371,boscia Matcha Magic SuperAntioxidant Mask,0.0,0,Unknown_Normal
514,30337,BeautyBio GloPRO Cryo Roller Duo Attachments Nordstrom Exclusive,4.6,49,Unknown_Normal
515,42472,111SKIN Rose Gold Illuminating Eye Mask,3.9,26,Unknown_Normal
516,60270,Erno Laszlo Jumbo Size Phelityl Night Cream USD 228 Value,0.0,0,Unknown_Normal
517,27506,Laura Mercier The Perfect Cream Multitasking Moisturizer,4.2,450,Eczema; Psoriasis; Unknown_Normal
518,26292,Dr Dennis Gross Skincare B3Adaptive SuperFoods Stress SOS Eye Cream,4.0,11,Unknown_Normal
519,48540,Sulwhasoo Timetreasure Invigorating Water,0.0,0,Unknown_Normal
520,11730,Lancôme Rose Milk Mist,3.5,32,Unknown_Normal
521,30337,Dior Capture Totale DreamSkin 1Minute Mask,5.0,4,Unknown_Normal
522,20225,GLAMGLOW BERRYGLOW Probiotic Recovery Face Mask,0.0,0,Bullous; Unknown_Normal
523,15371,REN Clean Skincare Clean Screen Mineral SPF 30 Sunscreen,5.0,4,Sun_Sunlight_Damage
524,12135,Elemis Superfood Blackcurrant Jelly Exfoliator,4.7,84,Unknown_Normal
525,54607,Lancôme Absolue Revitalizing Eye Serum,4.6,8,Unknown_Normal
526,14157,Sunday Riley Ceramic Slip Cleanser,4.3,13,Acne; Sun_Sunlight_Damage
527,30337,Dior Capture Youth AgeDelay Advanced Eye Treatment,4.3,4,Acne
528,26697,Darphin Hydraskin Rich AllDay Skin Hydrating Cream,4.8,20,Eczema; Unknown_Normal
529,11730,DERMAFLASH 20 Essentials Kit,4.1,23,Unknown_Normal
530,15371,Erno Laszlo MultiTask Eye Serum Mask,4.5,334,Unknown_Normal
531,14966,Le Labo After Shave Balm,4.8,4,Unknown_Normal
532,46517,Tata Harper Skincare Illuminating Eye Crème,4.2,9,Unknown_Normal
533,19011,Fresh Vitamin Nectar Moisture Glow Face Cream,4.7,161,Unknown_Normal
534,24270,Kate Somerville Wrinkle Warrior Eye Gel Visible Dark Circle Eraser,4.1,8,Acne
